order_id,store_id,channel_id,payment_order_id,delivery_order_id,order_status,order_amount,order_delivery_fee,order_delivery_cost,order_created_hour,order_created_minute,order_created_day,order_created_month,order_created_year,order_moment_created,order_moment_accepted,order_moment_ready,order_moment_collected,order_moment_in_expedition,order_moment_delivering,order_moment_delivered,order_moment_finished,order_metric_collected_time,order_metric_paused_time,order_metric_production_time,order_metric_walking_time,order_metric_expediton_speed_time,order_metric_transit_time,order_metric_cycle_time
69114595,1001,5,69114595,69114595,FINISHED,49.8,9.9,3.58,15,13,4,1,2021,1/4/2021 15:13:17,1/4/2021 15:13:34,1/4/2021 15:24:40,1/4/2021 15:25:45,1/4/2021 15:27:52,1/4/2021 15:38:22,,1/4/2021 15:50:30,01.08,10.5,11.38,3.22,13.7,12.13,37.22
69114828,582,5,69114828,69114828,FINISHED,38.9,6.9,6.0,15,13,4,1,2021,1/4/2021 15:13:44,1/4/2021 15:14:14,1/4/2021 15:22:54,1/4/2021 15:26:05,,1/4/2021 15:29:24,,1/4/2021 15:36:08,3.18,,9.17,,6.5,6.72,22.4
69114962,690,5,69114962,69114962,FINISHED,31.0,6.9,6.0,15,13,4,1,2021,1/4/2021 15:13:58,1/4/2021 15:14:34,1/4/2021 15:26:26,1/4/2021 15:26:54,1/4/2021 15:30:16,1/4/2021 15:31:40,,1/4/2021 15:46:39,0.47,1.4,12.47,3.83,5.22,15.0,32.68
69115057,690,5,69115057,69115057,FINISHED,45.8,6.9,4.71,15,14,4,1,2021,1/4/2021 15:14:07,1/4/2021 15:14:36,1/4/2021 15:26:30,1/4/2021 15:26:57,1/4/2021 15:30:19,1/4/2021 15:33:37,,1/4/2021 15:52:40,0.47,3.3,12.38,3.82,7.12,19.05,38.55
69115436,2149,5,69115436,69115436,FINISHED,32.0,4.49,7.6,15,15,4,1,2021,1/4/2021 15:15:07,1/4/2021 15:15:39,1/4/2021 15:25:36,1/4/2021 15:27:09,1/4/2021 15:28:39,1/4/2021 15:31:32,,1/4/2021 15:43:49,1.53,2.87,10.48,03.05,5.93,12.28,28.7
69115486,658,5,69115486,69115486,FINISHED,93.8,11.9,6.0,15,15,4,1,2021,1/4/2021 15:15:19,1/4/2021 15:15:54,1/4/2021 15:31:52,1/4/2021 15:35:13,1/4/2021 15:38:34,1/4/2021 15:41:54,,1/4/2021 15:53:14,3.35,3.33,16.57,6.68,10.03,11.33,37.92
69115604,1119,5,69115604,69115604,FINISHED,23.9,0.0,8.34,15,15,4,1,2021,1/4/2021 15:15:45,1/4/2021 15:15:58,1/4/2021 15:38:28,1/4/2021 15:40:32,1/4/2021 15:41:01,1/4/2021 15:44:40,,1/4/2021 16:02:52,02.07,3.65,22.72,2.55,6.2,18.18,47.12
69115662,415,5,69115662,69115662,FINISHED,46.8,11.9,19.68,15,15,4,1,2021,1/4/2021 15:15:57,1/4/2021 15:16:09,1/4/2021 15:27:15,1/4/2021 15:28:17,1/4/2021 15:30:39,1/4/2021 15:32:09,,1/4/2021 15:46:36,01.03,1.5,11.3,3.4,4.9,14.45,30.67
69115665,977,5,69115665,69115665,FINISHED,58.0,5.0,7.89,15,15,4,1,2021,1/4/2021 15:15:57,1/4/2021 15:19:42,1/4/2021 15:38:06,1/4/2021 15:41:58,1/4/2021 15:42:14,1/4/2021 15:46:07,,1/4/2021 15:57:15,3.85,3.88,22.15,4.13,08.02,11.13,41.28
69115702,2700,5,69115702,69115702,FINISHED,23.91,0.0,6.0,15,16,4,1,2021,1/4/2021 15:16:07,1/4/2021 15:16:15,1/4/2021 15:23:02,1/4/2021 15:24:26,1/4/2021 15:27:55,1/4/2021 15:28:01,,1/4/2021 15:43:46,1.4,0.1,6.93,4.88,4.98,15.75,27.65
69115704,496,5,69115704,69115704,FINISHED,122.4,11.9,3.58,15,16,4,1,2021,1/4/2021 15:16:07,1/4/2021 15:16:51,1/4/2021 15:33:42,1/4/2021 15:37:50,1/4/2021 15:37:51,1/4/2021 15:39:50,,1/4/2021 16:08:29,4.13,1.98,17.58,4.17,6.15,28.63,52.37
69115755,274,5,69115755,69115755,FINISHED,74.9,11.9,9.99,15,16,4,1,2021,1/4/2021 15:16:17,1/4/2021 15:16:45,1/4/2021 15:23:48,1/4/2021 15:24:50,1/4/2021 15:24:53,1/4/2021 15:31:34,,1/4/2021 16:05:33,01.03,6.68,7.53,01.08,7.77,33.98,49.27
69115793,100,5,69115793,69115793,FINISHED,29.9,0.0,9.22,15,16,4,1,2021,1/4/2021 15:16:25,1/4/2021 15:17:16,1/4/2021 15:31:03,1/4/2021 15:32:13,1/4/2021 15:32:56,1/4/2021 15:35:14,1/4/2021 15:51:56,1/4/2021 15:56:59,1.18,2.3,14.62,1.88,4.18,16.7,35.5
69115855,975,5,69115855,69115855,FINISHED,30.9,0.0,8.17,15,16,4,1,2021,1/4/2021 15:16:37,1/4/2021 15:17:08,1/4/2021 15:29:19,1/4/2021 15:31:27,1/4/2021 15:33:17,1/4/2021 15:34:57,,1/4/2021 15:43:39,2.13,1.67,12.7,3.97,5.65,8.7,27.03
69116026,1520,1,69116026,69116026,FINISHED,545.0,25.0,6.0,15,17,4,1,2021,1/4/2021 15:17:09,1/4/2021 15:17:13,1/4/2021 15:17:18,1/4/2021 15:19:35,1/4/2021 15:20:47,1/4/2021 17:13:35,1/4/2021 17:26:13,1/4/2021 17:59:28,2.28,112.8,0.17,3.48,116.28,12.62,129.07
69116054,3071,5,69116054,69116054,FINISHED,51.8,0.0,8.76,15,17,4,1,2021,1/4/2021 15:17:16,1/4/2021 15:18:15,1/4/2021 15:28:01,1/4/2021 15:28:13,1/4/2021 15:28:21,1/4/2021 15:30:16,,1/4/2021 15:44:05,0.2,1.9,10.75,0.35,2.25,13.82,26.82
69116099,416,5,69116099,69116099,FINISHED,115.0,11.9,12.91,15,17,4,1,2021,1/4/2021 15:17:27,1/4/2021 15:18:13,1/4/2021 15:27:56,1/4/2021 15:29:09,,1/4/2021 15:34:48,,1/4/2021 15:52:43,1.2,,10.48,,6.85,17.93,35.27
69116105,149,5,69116105,69116105,FINISHED,55.9,11.9,5.9,15,17,4,1,2021,1/4/2021 15:17:28,1/4/2021 15:17:45,1/4/2021 15:35:24,1/4/2021 15:42:04,1/4/2021 15:43:50,1/4/2021 15:45:25,,1/4/2021 16:05:52,6.67,1.57,17.93,8.43,10.02,20.47,48.42
69116152,2189,5,69116152,69116152,FINISHED,33.1,10.49,8.99,15,17,4,1,2021,1/4/2021 15:17:37,1/4/2021 15:20:10,1/4/2021 15:30:32,1/4/2021 15:32:08,1/4/2021 15:33:16,1/4/2021 15:33:32,,1/4/2021 15:49:43,1.6,0.27,12.92,2.73,3.0,16.2,32.12
69116167,3451,10,69116167,69116167,FINISHED,99.9,9.9,9.4,15,17,4,1,2021,1/4/2021 15:17:39,1/4/2021 15:17:43,1/4/2021 15:29:22,1/4/2021 15:32:12,1/4/2021 15:34:11,1/4/2021 15:35:05,,1/4/2021 16:22:17,2.83,0.9,11.72,4.82,5.72,47.2,64.63
69116221,952,1,69116221,69116221,FINISHED,165.0,0.0,6.0,15,17,4,1,2021,1/4/2021 15:17:50,1/4/2021 15:17:51,1/4/2021 15:19:14,1/4/2021 15:22:12,1/4/2021 15:22:13,1/4/2021 16:39:24,,1/4/2021 16:43:59,2.97,77.18,1.42,2.97,80.17,4.58,86.15
69116330,2812,5,69116330,69116330,FINISHED,32.4,4.99,8.69,15,18,4,1,2021,1/4/2021 15:18:07,1/4/2021 15:35:34,1/4/2021 15:56:27,1/4/2021 15:57:56,1/4/2021 15:57:57,1/4/2021 16:01:21,1/4/2021 16:21:29,1/5/2021 15:25:00,1.48,3.4,38.33,1.5,4.9,20.13,63.37
69116397,361,5,69116397,69116397,FINISHED,127.8,11.9,11.03,15,18,4,1,2021,1/4/2021 15:18:18,1/4/2021 15:18:26,1/4/2021 15:39:52,1/4/2021 15:43:49,1/4/2021 15:45:18,1/4/2021 15:51:20,,1/4/2021 16:11:56,3.95,06.03,21.58,5.42,11.47,20.6,53.65
69116399,864,5,69116399,69116399,FINISHED,29.9,0.0,5.65,15,18,4,1,2021,1/4/2021 15:18:17,1/4/2021 15:19:12,1/4/2021 15:19:12,1/4/2021 15:28:04,1/4/2021 15:28:06,1/4/2021 15:35:06,,1/4/2021 15:47:44,8.87,7.0,0.92,8.9,15.9,12.62,29.45
69116553,790,5,69116553,69116553,FINISHED,92.7,6.9,09.05,15,18,4,1,2021,1/4/2021 15:18:37,1/4/2021 15:39:29,1/4/2021 15:39:54,,,1/4/2021 15:46:45,,1/4/2021 15:59:44,,,21.28,,6.85,12.97,41.12
69116704,886,5,69116704,69116704,FINISHED,34.5,4.9,8.0,15,18,4,1,2021,1/4/2021 15:18:59,1/4/2021 15:20:14,1/4/2021 15:39:00,1/4/2021 15:39:29,1/4/2021 15:43:37,1/4/2021 15:45:00,,1/4/2021 16:01:38,0.47,1.38,20.03,4.62,6.0,16.63,42.67
69116794,3402,5,69116794,69116794,FINISHED,37.9,0.0,7.6,15,19,4,1,2021,1/4/2021 15:19:07,1/4/2021 15:19:43,1/4/2021 15:36:23,1/4/2021 15:36:35,1/4/2021 15:39:35,1/4/2021 15:39:48,,1/4/2021 15:45:56,0.2,0.22,17.27,3.2,3.42,6.12,26.8
69116905,2139,5,69116905,69116905,FINISHED,59.8,0.0,9.3,15,19,4,1,2021,1/4/2021 15:19:19,1/4/2021 15:19:57,1/4/2021 15:50:32,1/4/2021 15:52:58,1/4/2021 15:52:59,1/4/2021 15:57:39,,1/4/2021 16:38:04,2.43,4.67,31.22,2.45,7.12,40.4,78.73
69117008,623,5,69117008,69117008,FINISHED,31.4,4.9,6.0,15,19,4,1,2021,1/4/2021 15:19:27,1/4/2021 15:19:46,1/4/2021 15:31:16,1/4/2021 15:32:02,1/4/2021 15:33:11,1/4/2021 15:39:23,,1/4/2021 15:55:36,0.78,6.2,11.82,1.92,8.12,16.22,36.15
69117086,886,5,69117086,69117086,FINISHED,42.9,4.9,10.12,15,19,4,1,2021,1/4/2021 15:19:35,1/4/2021 15:20:50,1/4/2021 15:36:59,1/4/2021 15:37:11,1/4/2021 15:43:35,1/4/2021 15:54:55,,1/4/2021 16:09:56,0.2,11.33,17.38,6.6,17.93,15.02,50.33
69117150,624,5,69117150,69117150,FINISHED,25.9,0.0,8.0,15,19,4,1,2021,1/4/2021 15:19:44,1/4/2021 15:20:39,1/4/2021 15:24:13,1/4/2021 15:25:10,1/4/2021 15:28:45,1/4/2021 15:29:45,,1/4/2021 15:55:28,0.95,1.0,4.48,4.53,5.52,25.73,35.73
69117191,753,13,69117191,69117191,FINISHED,36.8,5.9,7.7,15,19,4,1,2021,1/4/2021 15:19:49,1/4/2021 15:20:04,1/4/2021 15:36:36,1/4/2021 15:36:49,1/4/2021 15:37:20,1/4/2021 15:48:15,,1/4/2021 16:05:23,0.23,10.9,16.77,0.75,11.65,17.15,45.57
69117220,8,10,69117220,69117220,FINISHED,69.5,10.9,5.65,15,19,4,1,2021,1/4/2021 15:19:54,1/4/2021 15:20:54,1/4/2021 15:31:06,1/4/2021 15:32:51,1/4/2021 15:33:10,1/4/2021 15:35:45,,1/4/2021 15:58:07,1.75,2.58,11.2,02.07,4.65,22.37,38.22
69117291,658,5,69117291,69117291,FINISHED,121.8,11.9,10.6,15,20,4,1,2021,1/4/2021 15:20:07,1/4/2021 15:20:51,1/4/2021 15:38:07,1/4/2021 15:43:22,1/4/2021 15:48:20,1/4/2021 15:50:09,,1/4/2021 16:23:02,5.25,1.83,18.0,10.22,12.05,32.88,62.92
69117292,659,5,69117292,69117292,FINISHED,81.0,11.9,9.66,15,20,4,1,2021,1/4/2021 15:20:07,1/4/2021 15:20:25,1/4/2021 15:26:37,1/4/2021 15:31:20,1/4/2021 15:31:20,1/4/2021 15:32:14,,1/4/2021 15:55:20,4.72,0.9,6.5,4.73,5.63,23.08,35.22
69117293,416,5,69117293,69117293,FINISHED,150.8,11.9,12.17,15,20,4,1,2021,1/4/2021 15:20:07,1/4/2021 15:20:09,1/4/2021 15:35:48,1/4/2021 15:42:31,1/4/2021 15:42:33,1/4/2021 15:43:53,,1/4/2021 16:17:04,6.73,1.33,15.67,6.77,8.1,33.18,56.95
69117426,676,5,69117426,69117426,FINISHED,118.4,11.9,8.0,15,20,4,1,2021,1/4/2021 15:20:36,1/4/2021 15:21:09,1/4/2021 15:42:40,1/4/2021 15:43:36,1/4/2021 15:43:37,1/4/2021 15:44:57,,1/4/2021 15:55:40,0.95,1.33,22.05,0.95,2.28,10.73,35.07
69117460,623,13,69117460,69117460,FINISHED,34.11,5.2,6.0,15,20,4,1,2021,1/4/2021 15:20:45,1/4/2021 15:20:51,1/4/2021 15:31:58,1/4/2021 15:32:05,1/4/2021 15:33:18,1/4/2021 15:39:57,,1/4/2021 15:48:55,0.12,6.65,11.22,1.35,7.98,8.97,28.17
69117483,100,5,69117483,69117483,FINISHED,64.9,0.0,12.0,15,20,4,1,2021,1/4/2021 15:20:48,1/4/2021 15:21:16,1/4/2021 15:53:12,1/4/2021 15:56:04,1/4/2021 15:58:20,1/4/2021 16:06:15,,1/4/2021 16:32:14,2.87,7.92,32.4,5.13,13.05,26.0,71.43
69117538,933,5,69117538,69117538,FINISHED,40.8,4.9,4.92,15,20,4,1,2021,1/4/2021 15:20:57,1/4/2021 15:21:04,1/4/2021 15:46:23,1/4/2021 15:48:08,1/4/2021 15:48:24,1/4/2021 15:54:59,,1/4/2021 16:37:03,1.75,6.6,25.43,02.02,8.6,42.07,76.12
69117547,2541,5,69117547,69117547,FINISHED,67.4,6.9,10.08,15,20,4,1,2021,1/4/2021 15:20:59,1/4/2021 15:21:54,1/4/2021 15:28:54,1/4/2021 15:29:54,1/4/2021 15:29:54,1/4/2021 15:33:59,,1/4/2021 15:47:51,1.0,04.08,7.92,01.02,05.08,13.87,26.87
69117581,879,5,69117581,69117581,FINISHED,91.0,8.0,8.0,15,21,4,1,2021,1/4/2021 15:21:04,1/4/2021 15:21:20,1/4/2021 15:41:57,1/4/2021 15:46:43,1/4/2021 15:49:40,1/4/2021 15:49:43,,1/4/2021 16:01:00,4.77,0.05,20.87,7.73,7.78,11.28,39.93
69117667,2161,5,69117667,69117667,FINISHED,48.8,6.9,14.09,15,21,4,1,2021,1/4/2021 15:21:17,1/4/2021 15:22:33,1/4/2021 15:36:02,1/4/2021 15:40:11,1/4/2021 15:40:56,1/4/2021 15:44:19,,1/4/2021 16:09:24,4.15,3.38,14.75,4.9,8.28,25.08,48.12
69117670,53,5,69117670,69117670,FINISHED,48.3,4.9,3.26,15,21,4,1,2021,1/4/2021 15:21:17,1/4/2021 15:21:49,1/4/2021 15:28:11,1/4/2021 15:28:44,1/4/2021 15:28:59,1/4/2021 15:32:34,,1/4/2021 15:32:54,0.55,3.58,6.9,0.8,4.38,0.33,11.62
69117855,912,15,69117855,69117855,FINISHED,33.4,5.9,5.7,15,21,4,1,2021,1/4/2021 15:21:45,1/4/2021 15:22:40,1/4/2021 15:39:36,,,1/4/2021 15:44:14,,1/4/2021 15:54:19,,,17.87,,4.63,10.07,32.57
69117859,912,15,69117859,69117859,FINISHED,36.8,5.9,5.54,15,21,4,1,2021,1/4/2021 15:21:46,1/4/2021 15:23:03,1/4/2021 15:34:09,,,1/4/2021 15:47:43,,1/4/2021 16:05:35,,,12.38,,13.57,17.87,43.82
69117925,955,5,69117925,69117925,FINISHED,74.9,0.0,8.36,15,21,4,1,2021,1/4/2021 15:21:59,1/4/2021 15:22:13,1/4/2021 15:51:07,1/4/2021 15:51:32,1/4/2021 15:51:52,1/4/2021 15:58:37,,1/4/2021 16:12:55,0.42,6.75,29.13,0.75,7.5,14.28,50.93
69117947,1015,21,69117947,69117947,FINISHED,129.9,0.0,9.88,15,22,4,1,2021,1/4/2021 15:22:07,1/5/2021 14:38:39,,1/5/2021 18:03:06,1/5/2021 18:07:47,1/5/2021 20:06:04,,1/5/2021 22:58:10,,118.27,,,,172.12,1896.05
69117948,1008,3,69117948,69117948,FINISHED,399.9,0.0,15.48,15,22,4,1,2021,1/4/2021 15:22:09,1/4/2021 15:22:11,1/4/2021 15:22:16,1/4/2021 15:22:32,1/4/2021 15:24:15,,,1/4/2021 18:46:02,0.27,,0.13,1.98,,,203.88
69117950,496,5,69117950,69117950,FINISHED,178.7,11.9,6.0,15,22,4,1,2021,1/4/2021 15:22:10,1/4/2021 15:22:54,1/4/2021 15:37:04,1/4/2021 15:37:46,1/4/2021 15:37:47,1/4/2021 15:47:05,,1/4/2021 16:00:12,0.7,9.3,14.9,0.72,10.02,13.12,38.03
69117967,2955,1,69117967,69117967,FINISHED,23.9,0.0,8.0,15,22,4,1,2021,1/4/2021 15:22:13,1/4/2021 15:22:17,1/4/2021 15:52:48,1/4/2021 16:00:05,1/4/2021 16:03:54,1/4/2021 16:04:49,,1/4/2021 16:34:02,7.28,0.9,30.58,11.12,12.02,29.22,71.82
69118000,632,5,69118000,69118000,FINISHED,77.8,11.9,6.0,15,22,4,1,2021,1/4/2021 15:22:31,1/4/2021 15:23:07,1/4/2021 15:39:33,1/4/2021 15:41:54,1/4/2021 15:41:55,1/4/2021 15:45:36,,1/4/2021 15:53:16,2.35,3.68,17.03,2.37,06.05,7.67,30.75
69118060,6,5,69118060,69118060,FINISHED,54.8,0.0,5.7,15,22,4,1,2021,1/4/2021 15:22:41,1/4/2021 15:26:58,1/4/2021 15:33:03,1/4/2021 15:33:33,1/4/2021 15:34:22,1/4/2021 15:36:27,,1/4/2021 15:55:29,0.48,02.08,10.38,1.3,3.38,19.03,32.82
69118108,869,5,69118108,69118108,FINISHED,82.8,4.99,6.0,15,22,4,1,2021,1/4/2021 15:22:47,1/4/2021 15:23:31,1/4/2021 15:35:45,1/4/2021 15:35:54,1/4/2021 15:35:57,1/4/2021 15:36:53,,1/4/2021 16:04:02,0.15,0.93,12.97,0.18,1.13,27.15,41.25
69118109,1530,5,69118109,69118109,CANCELED,26.8,7.9,,15,22,4,1,2021,1/4/2021 15:22:47,,,,,,,,,,,,,,
69118110,496,5,69118110,69118110,FINISHED,58.5,11.9,6.0,15,22,4,1,2021,1/4/2021 15:22:47,1/4/2021 15:22:58,1/4/2021 15:39:05,1/4/2021 15:42:14,1/4/2021 15:42:18,1/4/2021 15:45:03,,1/4/2021 15:54:18,3.15,2.75,16.3,3.22,5.97,9.25,31.5
69118124,3105,5,69118124,69118124,FINISHED,35.8,0.0,6.0,15,22,4,1,2021,1/4/2021 15:22:49,1/4/2021 15:23:50,1/4/2021 15:30:08,1/4/2021 15:32:29,1/4/2021 15:33:27,1/4/2021 15:34:49,,1/4/2021 15:46:28,2.35,1.37,7.32,3.3,4.68,11.65,23.65
69118167,1016,5,69118167,69118167,FINISHED,38.9,6.99,6.62,15,22,4,1,2021,1/4/2021 15:22:57,1/4/2021 15:23:30,1/4/2021 15:35:52,1/4/2021 15:37:42,1/4/2021 15:38:09,1/4/2021 15:39:13,,1/4/2021 15:49:21,1.83,01.07,12.92,2.28,3.35,10.13,26.4
69118206,361,5,69118206,69118206,FINISHED,38.0,11.9,9.89,15,23,4,1,2021,1/4/2021 15:23:07,1/4/2021 15:25:40,1/4/2021 15:48:32,1/4/2021 15:50:08,1/4/2021 15:51:38,1/4/2021 15:57:58,,1/4/2021 16:12:36,1.62,6.32,25.42,3.12,9.43,14.65,49.48
69118209,912,5,69118209,69118209,FINISHED,43.7,6.9,6.3,15,23,4,1,2021,1/4/2021 15:23:07,1/4/2021 15:23:23,1/4/2021 15:56:10,,,1/4/2021 15:57:30,,1/4/2021 16:06:40,,,33.03,,1.33,9.18,43.55
69118215,361,5,69118215,69118215,FINISHED,37.5,11.9,9.34,15,23,4,1,2021,1/4/2021 15:23:09,1/4/2021 15:23:23,1/4/2021 15:49:02,1/4/2021 15:50:13,1/4/2021 15:51:51,1/4/2021 15:58:20,,1/4/2021 16:13:41,1.2,6.47,25.88,2.83,9.3,15.37,50.53
69118219,100,5,69118219,69118219,FINISHED,36.9,0.0,18.04,15,23,4,1,2021,1/4/2021 15:23:10,1/4/2021 15:23:18,1/4/2021 15:55:54,1/4/2021 15:56:06,1/4/2021 15:58:17,1/4/2021 15:58:59,,1/4/2021 16:01:38,0.2,0.72,32.73,2.38,3.1,2.65,38.47
69118256,53,5,69118256,69118256,FINISHED,39.4,4.9,6.0,15,23,4,1,2021,1/4/2021 15:23:17,1/4/2021 15:23:49,1/4/2021 15:30:42,1/4/2021 15:31:23,1/4/2021 15:31:24,1/4/2021 15:35:09,,1/4/2021 15:48:38,0.68,3.75,7.42,0.7,4.45,13.48,25.35
69118269,361,5,69118269,69118269,FINISHED,152.3,11.9,14.8,15,23,4,1,2021,1/4/2021 15:23:18,1/4/2021 15:25:59,1/4/2021 15:51:58,1/4/2021 15:52:39,1/4/2021 15:54:30,1/4/2021 16:06:54,,1/4/2021 16:32:40,0.7,12.4,28.65,2.55,14.95,25.77,69.37
69118303,590,5,69118303,69118303,FINISHED,37.0,0.0,5.72,15,23,4,1,2021,1/4/2021 15:23:25,1/4/2021 15:24:19,1/4/2021 15:39:22,1/4/2021 15:40:58,1/4/2021 15:44:31,1/4/2021 15:46:18,,1/4/2021 16:16:36,1.6,1.78,15.95,5.15,6.93,30.28,53.17
69118390,1125,13,69118390,69118390,FINISHED,39.0,6.9,8.5,15,23,4,1,2021,1/4/2021 15:23:41,1/4/2021 15:23:43,1/4/2021 15:38:53,1/4/2021 15:42:22,1/4/2021 15:42:29,1/4/2021 15:45:58,,1/4/2021 16:06:01,3.48,3.47,15.22,3.6,07.08,20.05,42.33
69118457,3468,5,69118457,69118457,FINISHED,38.0,0.0,9.85,15,24,4,1,2021,1/4/2021 15:24:01,1/4/2021 15:24:31,1/4/2021 15:39:59,,,1/4/2021 15:48:52,,1/4/2021 15:59:23,,,15.97,,8.88,10.52,35.37
69118458,3048,5,69118458,69118458,FINISHED,28.9,9.9,10.97,15,24,4,1,2021,1/4/2021 15:24:01,1/4/2021 15:26:03,1/4/2021 15:37:32,1/4/2021 15:37:43,,1/4/2021 15:43:46,,1/4/2021 15:58:28,0.18,,13.52,,6.23,14.72,34.45
69118461,886,5,69118461,69118461,FINISHED,31.5,4.9,10.56,15,24,4,1,2021,1/4/2021 15:24:02,1/4/2021 15:24:34,1/4/2021 15:38:12,1/4/2021 15:39:24,1/4/2021 15:43:43,1/4/2021 16:09:59,,1/4/2021 16:35:43,1.2,26.28,14.17,5.52,31.78,25.72,71.68
69118487,886,5,69118487,69118487,FINISHED,35.5,4.9,8.66,15,24,4,1,2021,1/4/2021 15:24:11,1/4/2021 15:24:38,1/4/2021 15:38:14,1/4/2021 15:39:26,1/4/2021 15:43:49,1/4/2021 16:01:20,1/4/2021 16:24:16,1/5/2021 15:25:00,1.2,17.52,14.05,5.58,23.1,22.93,60.08
69118520,2734,5,69118520,69118520,FINISHED,79.8,0.0,8.0,15,24,4,1,2021,1/4/2021 15:24:19,1/4/2021 15:24:50,1/4/2021 15:40:12,1/4/2021 15:41:35,1/4/2021 15:44:44,1/4/2021 15:45:16,1/4/2021 16:11:33,1/4/2021 17:50:14,1.4,0.53,15.88,4.53,05.08,26.28,47.25
69118538,426,15,69118538,69118538,FINISHED,99.0,0.0,9.6,15,24,4,1,2021,1/4/2021 15:24:24,1/4/2021 15:25:30,1/4/2021 16:16:32,1/4/2021 16:17:06,1/4/2021 16:20:13,1/4/2021 16:22:06,,1/4/2021 16:44:02,0.57,1.9,52.13,3.67,5.57,21.93,79.63
69118561,864,5,69118561,69118561,FINISHED,49.8,5.9,4.59,15,24,4,1,2021,1/4/2021 15:24:27,1/4/2021 15:25:16,1/4/2021 15:33:01,1/4/2021 15:33:27,1/4/2021 15:34:27,1/4/2021 15:38:40,,1/4/2021 16:03:26,0.43,4.22,8.57,1.43,5.65,24.75,38.98
69118566,707,5,69118566,69118566,FINISHED,169.2,11.9,11.32,15,24,4,1,2021,1/4/2021 15:24:29,1/4/2021 15:24:46,1/4/2021 15:46:23,1/4/2021 15:50:43,1/4/2021 15:50:44,1/4/2021 15:53:56,,1/4/2021 16:18:41,4.33,3.2,21.88,4.37,7.57,24.75,54.2
69118675,3451,10,69118675,69118675,FINISHED,99.9,9.9,14.13,15,24,4,1,2021,1/4/2021 15:24:44,1/4/2021 15:24:46,1/4/2021 15:29:21,1/4/2021 15:32:09,1/4/2021 15:34:08,1/4/2021 15:34:45,,1/4/2021 15:58:53,2.82,0.62,4.62,4.78,5.4,24.13,34.15
69118678,294,1,69118678,69118678,FINISHED,30.4,6.9,11.41,15,24,4,1,2021,1/4/2021 15:24:45,1/4/2021 15:24:52,1/4/2021 15:28:09,1/4/2021 15:28:28,1/4/2021 15:30:06,1/4/2021 15:32:19,1/4/2021 15:56:16,1/4/2021 16:17:08,0.32,2.2,3.4,1.95,4.17,23.97,31.52
69118690,2189,5,69118690,69118690,FINISHED,37.8,8.99,8.59,15,24,4,1,2021,1/4/2021 15:24:48,1/4/2021 15:26:09,1/4/2021 15:41:02,1/4/2021 15:43:23,1/4/2021 15:44:22,1/4/2021 15:44:43,,1/4/2021 15:59:54,2.35,0.35,16.25,3.33,3.68,15.17,35.1
69118744,659,5,69118744,69118744,FINISHED,39.5,11.9,6.0,15,24,4,1,2021,1/4/2021 15:24:57,1/4/2021 15:25:27,1/4/2021 15:39:06,1/4/2021 15:39:34,1/4/2021 15:40:15,1/4/2021 15:43:38,,1/4/2021 15:54:06,0.47,3.4,14.13,1.15,4.55,10.47,29.15
69118830,53,5,69118830,69118830,FINISHED,92.0,6.9,5.9,15,25,4,1,2021,1/4/2021 15:25:17,1/4/2021 15:25:33,1/4/2021 15:35:34,1/4/2021 15:36:12,1/4/2021 15:36:14,1/4/2021 15:41:21,,1/4/2021 15:55:43,0.65,5.12,10.28,0.67,5.8,14.35,30.43
69118832,3265,5,69118832,69118832,FINISHED,70.4,0.0,9.12,15,25,4,1,2021,1/4/2021 15:25:19,1/4/2021 15:25:44,1/4/2021 15:50:37,1/4/2021 15:50:48,1/4/2021 15:53:13,1/4/2021 15:53:33,,1/4/2021 16:15:46,0.17,0.33,25.32,2.58,2.93,22.2,50.45
69118873,415,5,69118873,69118873,FINISHED,44.9,11.9,8.62,15,25,4,1,2021,1/4/2021 15:25:27,1/4/2021 15:26:13,1/4/2021 15:38:29,1/4/2021 15:41:45,1/4/2021 15:44:00,1/4/2021 15:45:01,,1/4/2021 16:13:29,3.28,01.03,13.02,5.52,6.55,28.47,48.03
69118874,590,5,69118874,69118874,FINISHED,20.0,0.0,5.72,15,25,4,1,2021,1/4/2021 15:25:27,1/4/2021 15:26:19,1/4/2021 15:39:19,1/4/2021 15:41:03,1/4/2021 15:44:35,1/4/2021 15:46:26,,1/4/2021 16:16:45,1.75,1.85,13.85,5.27,7.12,30.32,51.28
69118916,3048,5,69118916,69118916,FINISHED,59.2,9.9,6.0,15,25,4,1,2021,1/4/2021 15:25:37,1/4/2021 15:26:08,1/4/2021 15:37:31,1/4/2021 15:37:40,1/4/2021 15:43:55,1/4/2021 15:49:28,,1/4/2021 16:31:12,0.15,5.55,11.9,6.4,11.97,41.72,65.58
69118919,707,5,69118919,69118919,FINISHED,53.7,11.9,9.41,15,25,4,1,2021,1/4/2021 15:25:39,1/4/2021 15:25:49,1/4/2021 15:35:07,1/4/2021 15:39:07,1/4/2021 15:39:08,1/4/2021 15:41:34,,1/4/2021 15:58:19,4.0,2.43,9.47,04.02,6.45,16.75,32.67
69118957,624,5,69118957,69118957,FINISHED,35.01,0.0,8.0,15,25,4,1,2021,1/4/2021 15:25:48,1/4/2021 15:25:53,1/4/2021 15:34:46,1/4/2021 15:39:21,1/4/2021 15:40:53,1/4/2021 15:45:00,,1/4/2021 15:52:30,4.6,4.12,8.97,6.12,10.23,7.5,26.7
